,0.0001,0.001,0.01,0.1,0.2,0.3,0.5,0.75,1
0,4944.0,5021.0,4983.0,4944.0,4998.0,5002.0,4928.0,4982.0,5040.0
1,4944.0,5006.0,4822.0,3588.0,2677.0,2211.0,1516.0,1053.0,0.0
2,4945.0,4971.0,4503.0,1791.0,1139.0,1233.0,1950.0,2981.0,4960.0
3,4945.0,4902.0,4041.0,1016.0,1541.0,2213.0,3655.0,4921.0,5040.0
4,4945.0,4801.0,3393.0,1157.0,2190.0,2859.0,2933.0,1955.0,0.0
5,4945.0,4654.0,2714.0,1526.0,2409.0,2526.0,2134.0,2472.0,4960.0
6,4943.0,4488.0,1991.0,1823.0,2117.0,2066.0,2689.0,4358.0,5040.0
7,4938.0,4292.0,1377.0,2025.0,1840.0,2104.0,2954.0,2685.0,0.0
8,4929.0,4061.0,943.0,2072.0,1906.0,2319.0,2595.0,2332.0,4960.0
9,4911.0,3792.0,690.0,1973.0,2001.0,2282.0,2506.0,3879.0,5040.0
10,4892.0,3503.0,596.0,1897.0,2045.0,2244.0,2769.0,3011.0,0.0
11,4868.0,3188.0,570.0,1826.0,2003.0,2249.0,2669.0,2524.0,4960.0
12,4839.0,2849.0,598.0,1761.0,2055.0,2181.0,2563.0,3433.0,5040.0
13,4809.0,2538.0,638.0,1693.0,2040.0,2229.0,2656.0,3175.0,0.0
14,4768.0,2233.0,717.0,1684.0,2011.0,2222.0,2658.0,2725.0,4960.0
15,4713.0,1908.0,795.0,1695.0,2014.0,2289.0,2584.0,3164.0,5040.0
16,4655.0,1599.0,883.0,1844.0,1957.0,2265.0,2650.0,3236.0,0.0
17,4598.0,1307.0,970.0,1899.0,1960.0,2132.0,2732.0,2857.0,4960.0
18,4528.0,1061.0,1050.0,1841.0,1945.0,2172.0,2593.0,2975.0,5040.0
19,4457.0,881.0,1126.0,1808.0,2086.0,2245.0,2652.0,3258.0,0.0
20,4384.0,730.0,1185.0,1844.0,2155.0,2303.0,2709.0,3003.0,4960.0
21,4317.0,611.0,1234.0,1740.0,2030.0,2240.0,2668.0,2919.0,5040.0
22,4245.0,517.0,1303.0,1680.0,1921.0,2244.0,2578.0,3160.0,0.0
23,4177.0,464.0,1345.0,1722.0,1957.0,2238.0,2714.0,3114.0,4960.0
24,4106.0,420.0,1418.0,1763.0,2108.0,2222.0,2716.0,2946.0,5040.0
25,4027.0,387.0,1471.0,1788.0,2069.0,2252.0,2640.0,3043.0,0.0
26,3935.0,371.0,1524.0,1774.0,1973.0,2260.0,2662.0,3162.0,4960.0
27,3843.0,353.0,1566.0,1820.0,1976.0,2176.0,2638.0,3019.0,5040.0
28,3743.0,351.0,1588.0,1832.0,1995.0,2285.0,2599.0,3003.0,0.0
29,3639.0,345.0,1615.0,1798.0,2048.0,2280.0,2654.0,3100.0,4960.0
30,3546.0,341.0,1646.0,1826.0,2035.0,2162.0,2742.0,3075.0,5040.0
31,3450.0,345.0,1674.0,1839.0,1991.0,2110.0,2602.0,2989.0,0.0
32,3361.0,354.0,1673.0,1740.0,1876.0,2300.0,2663.0,3060.0,4960.0
33,3277.0,357.0,1693.0,1758.0,1940.0,2243.0,2701.0,3046.0,5040.0
34,3206.0,363.0,1727.0,1769.0,2041.0,2255.0,2644.0,3029.0,0.0
35,3137.0,375.0,1737.0,1803.0,1995.0,2184.0,2654.0,3040.0,4960.0
36,3070.0,385.0,1735.0,1874.0,1982.0,2242.0,2625.0,3035.0,5040.0
37,2999.0,391.0,1758.0,1888.0,2022.0,2171.0,2676.0,3058.0,0.0
38,2931.0,400.0,1757.0,1883.0,2006.0,2232.0,2595.0,3035.0,4960.0
39,2860.0,407.0,1782.0,1835.0,2013.0,2346.0,2618.0,3041.0,5040.0
40,2778.0,422.0,1811.0,1803.0,2048.0,2317.0,2702.0,3038.0,0.0
41,2695.0,437.0,1796.0,1781.0,1938.0,2146.0,2629.0,3100.0,4960.0
42,2602.0,444.0,1802.0,1783.0,1996.0,2110.0,2638.0,3044.0,5040.0
43,2496.0,451.0,1796.0,1778.0,2032.0,2331.0,2600.0,3031.0,0.0
44,2387.0,462.0,1787.0,1826.0,2036.0,2314.0,2657.0,3031.0,4960.0
45,2287.0,472.0,1789.0,1853.0,2042.0,2196.0,2706.0,3053.0,5040.0
46,2190.0,477.0,1758.0,1845.0,2020.0,2215.0,2657.0,3020.0,0.0
47,2096.0,481.0,1753.0,1840.0,2098.0,2216.0,2583.0,3035.0,4960.0
48,2020.0,485.0,1751.0,1880.0,2049.0,2206.0,2678.0,3075.0,5040.0
49,1942.0,492.0,1722.0,1840.0,2067.0,2213.0,2691.0,3033.0,0.0
50,1864.0,503.0,1691.0,1733.0,1987.0,2308.0,2593.0,3027.0,4960.0
51,1782.0,516.0,1645.0,1683.0,2020.0,2293.0,2655.0,3068.0,5040.0
52,1706.0,525.0,1610.0,1712.0,2039.0,2224.0,2673.0,3038.0,0.0
53,1636.0,531.0,1578.0,1786.0,2055.0,2132.0,2625.0,3022.0,4960.0
54,1572.0,542.0,1578.0,1877.0,2005.0,2275.0,2660.0,3072.0,5040.0
55,1499.0,551.0,1592.0,1882.0,2044.0,2301.0,2674.0,2985.0,0.0
56,1435.0,566.0,1583.0,1882.0,2053.0,2283.0,2592.0,3121.0,4960.0
57,1376.0,577.0,1605.0,1804.0,2054.0,2250.0,2612.0,3061.0,5040.0
58,1321.0,579.0,1605.0,1802.0,1995.0,2248.0,2769.0,2965.0,0.0
59,1279.0,591.0,1623.0,1803.0,2015.0,2281.0,2661.0,3100.0,4960.0
60,1237.0,602.0,1642.0,1786.0,2014.0,2184.0,2619.0,3054.0,5040.0
61,1199.0,612.0,1643.0,1765.0,1993.0,2188.0,2666.0,2983.0,0.0
62,1168.0,620.0,1648.0,1804.0,2008.0,2262.0,2653.0,3068.0,4960.0
63,1137.0,630.0,1637.0,1799.0,1964.0,2300.0,2544.0,3090.0,5040.0
64,1112.0,640.0,1605.0,1813.0,2063.0,2139.0,2661.0,3045.0,0.0
65,1085.0,653.0,1597.0,1834.0,2090.0,2206.0,2775.0,2977.0,4960.0
66,1065.0,658.0,1599.0,1866.0,2044.0,2221.0,2679.0,3140.0,5040.0
67,1037.0,668.0,1595.0,1904.0,1978.0,2231.0,2600.0,3015.0,0.0
68,1021.0,679.0,1608.0,1852.0,1922.0,2284.0,2574.0,3034.0,4960.0
